2018-02-15T05:00:00.000,fascia5-11,Heavy Traffic:264/Other:59/Mechanical Problem:55,fascia12-19,Heavy Traffic:64/Other:40/Late return from Field Trip:20
2018-02-22T06:00:00.000,fascia5-11,Heavy Traffic:903/Mechanical Problem:235/Other:213,fascia12-19,Heavy Traffic:137/Mechanical Problem:64/Other:51
2018-03-01T05:28:00.000,fascia5-11,Heavy Traffic:1464/Mechanical Problem:286/Other:238,fascia12-19,Heavy Traffic:340/Weather Conditions:73/Mechanical Problem:66
2018-03-08T05:29:00.000,fascia5-11,Heavy Traffic:1802/Other:307/Mechanical Problem:244,fascia12-19,Heavy Traffic:320/Mechanical Problem:92/Other:76
2018-03-15T05:10:00.000,fascia5-11,Heavy Traffic:1337/Other:274/Mechanical Problem:214,fascia12-19,Heavy Traffic:256/Mechanical Problem:75/Other:49
2018-03-22T05:24:00.000,fascia5-11,Heavy Traffic:1367/Other:328/Weather Conditions:264,fascia12-19,Heavy Traffic:334/Mechanical Problem:72/Other:67
2018-03-29T05:16:00.000,fascia5-11,Heavy Traffic:220/Other:43/Mechanical Problem:20,fascia12-19,Heavy Traffic:43/Mechanical Problem:11/Other:7
2018-04-05T05:52:00.000,fascia5-11,Heavy Traffic:766/Mechanical Problem:197/Other:193,fascia12-19,Heavy Traffic:147/Mechanical Problem:64/Other:38
2018-04-12T05:23:00.000,fascia5-11,Heavy Traffic:1025/Other:197/Mechanical Problem:190,fascia12-19,Heavy Traffic:307/Mechanical Problem:88/Other:54
2018-04-19T05:10:00.000,fascia5-11,Heavy Traffic:1376/Other:237/Mechanical Problem:192,fascia12-19,Heavy Traffic:286/Mechanical Problem:62/Late return from Field Trip:60
2018-04-26T05:10:00.000,fascia5-11,Heavy Traffic:1515/Mechanical Problem:245/Other:240,fascia12-19,Heavy Traffic:423/Late return from Field Trip:142/Mechanical Problem:97
2018-05-03T05:15:00.000,fascia5-11,Heavy Traffic:1112/Other:244/Mechanical Problem:195,fascia12-19,Heavy Traffic:321/Mechanical Problem:97/Other:61
